"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TOSCANA";"AREZZO";"ORTIGNANO RAGGIOLO";1143;;1079;;22;"SOCIALCOMUNISTI";"558"
"TOSCANA";"AREZZO";"ORTIGNANO RAGGIOLO";1143;;1079;;22;"UNITA' SOCIALISTA";"28"
"CAMPANIA";"NOCERA INFERIORE";"SAN MARZANO SUL SARNO";3018;;2910;;41;"UNITA' SOCIALISTA";"34"
"CAMPANIA";"NOCERA INFERIORE";"SAN MARZANO SUL SARNO";3018;;2910;;41;"BLOCCO NAZIONALE";"634"
"CAMPANIA";"NOCERA INFERIORE";"SANT'EGIDIO DEL MONTE ALBINO";2554;;2360;;39;"DC";"1496"
"CAMPANIA";"NOCERA INFERIORE";"SANT'EGIDIO DEL MONTE ALBINO";2554;;2360;;39;"SOCIALCOMUNISTI";"134"
"CAMPANIA";"NOCERA INFERIORE";"SANT'EGIDIO DEL MONTE ALBINO";2554;;2360;;39;"PRI";"137"
"TOSCANA";"AREZZO";"PIEVE SANTO STEFANO";3125;;2914;;97;"BLOCCO NAZIONALE";"47"
"TOSCANA";"AREZZO";"POPPI";5078;;4824;;163;"DC";"1868"
"TOSCANA";"AREZZO";"POPPI";5078;;4824;;163;"PRI";"87"
"TOSCANA";"AREZZO";"POPPI";5078;;4824;;163;"SOCIALCOMUNISTI";"2171"
"TOSCANA";"AREZZO";"POPPI";5078;;4824;;163;"UNITA' SOCIALISTA";"201"
"TOSCANA";"AREZZO";"POPPI";5078;;4824;;163;"BLOCCO NAZIONALE";"93"
"TOSCANA";"AREZZO";"PRATOVECCHIO";3025;;2885;;52;"DC";"1423"
"TOSCANA";"AREZZO";"PRATOVECCHIO";3025;;2885;;52;"PRI";"45"
"TOSCANA";"AREZZO";"PRATOVECCHIO";3025;;2885;;52;"SOCIALCOMUNISTI";"1058"
"TOSCANA";"AREZZO";"PRATOVECCHIO";3025;;2885;;52;"UNITA' SOCIALISTA";"169"
"TOSCANA";"AREZZO";"PRATOVECCHIO";3025;;2885;;52;"BLOCCO NAZIONALE";"55"
"TOSCANA";"AREZZO";"SANSEPOLCRO";7576;;7217;;177;"DC";"2281"
"TOSCANA";"AREZZO";"SANSEPOLCRO";7576;;7217;;177;"PRI";"404"
"TOSCANA";"AREZZO";"SANSEPOLCRO";7576;;7217;;177;"SOCIALCOMUNISTI";"3248"
"TOSCANA";"AREZZO";"SANSEPOLCRO";7576;;7217;;177;"UNITA' SOCIALISTA";"903"
"TOSCANA";"AREZZO";"SANSEPOLCRO";7576;;7217;;177;"BLOCCO NAZIONALE";"77"
"TOSCANA";"AREZZO";"SESTINO";1939;;1816;;42;"DC";"869"
"TOSCANA";"AREZZO";"SESTINO";1939;;1816;;42;"PRI";"21"
"TOSCANA";"AREZZO";"SESTINO";1939;;1816;;42;"SOCIALCOMUNISTI";"668"
"TOSCANA";"AREZZO";"SESTINO";1939;;1816;;42;"UNITA' SOCIALISTA";"149"
"TOSCANA";"AREZZO";"SESTINO";1939;;1816;;42;"BLOCCO NAZIONALE";"31"
"TOSCANA";"AREZZO";"STIA";2919;;2696;;46;"DC";"899"
"TOSCANA";"AREZZO";"STIA";2919;;2696;;46;"PRI";"25"
"TOSCANA";"AREZZO";"STIA";2919;;2696;;46;"SOCIALCOMUNISTI";"1595"
"TOSCANA";"AREZZO";"STIA";2919;;2696;;46;"UNITA' SOCIALISTA";"79"
"TOSCANA";"AREZZO";"STIA";2919;;2696;;46;"BLOCCO NAZIONALE";"20"
"TOSCANA";"AREZZO";"SUBBIANO";2771;;2653;;76;"DC";"857"
"TOSCANA";"AREZZO";"SUBBIANO";2771;;2653;;76;"PRI";"33"
"TOSCANA";"AREZZO";"SUBBIANO";2771;;2653;;76;"SOCIALCOMUNISTI";"1355"
"TOSCANA";"AREZZO";"SUBBIANO";2771;;2653;;76;"UNITA' SOCIALISTA";"240"
"TOSCANA";"AREZZO";"SUBBIANO";2771;;2653;;76;"BLOCCO NAZIONALE";"41"
"CAMPANIA";"AVELLINO";"ALTAVILLA IRPINA";3676;;3449;;36;"IND";"150"
"CAMPANIA";"AVELLINO";"ALTAVILLA IRPINA";3676;;3449;;36;"DC";"1291"
"CAMPANIA";"AVELLINO";"ALTAVILLA IRPINA";3676;;3449;;36;"SOCIALCOMUNISTI";"1020"
"CAMPANIA";"AVELLINO";"ALTAVILLA IRPINA";3676;;3449;;36;"UNITA' SOCIALISTA";"111"
"CAMPANIA";"AVELLINO";"ALTAVILLA IRPINA";3676;;3449;;36;"BLOCCO NAZIONALE";"701"
"CAMPANIA";"AVELLINO";"ATRIPALDA";4126;;3592;;58;"IND";"1512"
"CAMPANIA";"AVELLINO";"ATRIPALDA";4126;;3592;;58;"DC";"891"
"CAMPANIA";"AVELLINO";"ATRIPALDA";4126;;3592;;58;"SOCIALCOMUNISTI";"678"
"CAMPANIA";"AVELLINO";"ATRIPALDA";4126;;3592;;58;"UNITA' SOCIALISTA";"84"
"CAMPANIA";"AVELLINO";"ATRIPALDA";4126;;3592;;58;"BLOCCO NAZIONALE";"254"
"CAMPANIA";"AVELLINO";"AVELLA";2419;;2202;;30;"IND";"279"
"CAMPANIA";"AVELLINO";"AVELLA";2419;;2202;;30;"DC";"1302"
"CAMPANIA";"AVELLINO";"AVELLA";2419;;2202;;30;"SOCIALCOMUNISTI";"176"
"CAMPANIA";"AVELLINO";"AVELLA";2419;;2202;;30;"UNITA' SOCIALISTA";"13"
"CAMPANIA";"AVELLINO";"AVELLA";2419;;2202;;30;"BLOCCO NAZIONALE";"324"
"CAMPANIA";"AVELLINO";"AVELLINO";17739;;16123;;272;"IND";"4214"
"CAMPANIA";"AVELLINO";"AVELLINO";17739;;16123;;272;"DC";"4117"
"CAMPANIA";"AVELLINO";"AVELLINO";17739;;16123;;272;"SOCIALCOMUNISTI";"2972"
"CAMPANIA";"AVELLINO";"AVELLINO";17739;;16123;;272;"UNITA' SOCIALISTA";"883"
"CAMPANIA";"AVELLINO";"AVELLINO";17739;;16123;;272;"BLOCCO NAZIONALE";"2969"
"CAMPANIA";"AVELLINO";"BAIANO";1815;;1654;;14;"IND";"37"
"LAZIO";"SORA CASSINO";"SAN DONATO VAL DI COMINO";3262;;2834;;35;"DC";"1491"
"LAZIO";"SORA CASSINO";"SAN GIORGIO A LIRI";1394;;1318;;23;"SOCIALCOMUNISTI";"47"
"LAZIO";"SORA CASSINO";"SAN GIORGIO A LIRI";1394;;1318;;23;"PRI";"76"
"LAZIO";"SORA CASSINO";"SAN GIORGIO A LIRI";1394;;1318;;23;"BLOCCO NAZIONALE";"139"
"LAZIO";"SORA CASSINO";"SAN GIORGIO A LIRI";1394;;1318;;23;"P.NAZ.MONARCHICO";"67"
"CAMPANIA";"AVELLINO";"CAPRIGLIA IRPINA";1150;;1012;;19;"UNITA' SOCIALISTA";"12"
"CAMPANIA";"AVELLINO";"CAPRIGLIA IRPINA";1150;;1012;;19;"BLOCCO NAZIONALE";"112"
"CAMPANIA";"AVELLINO";"CERVINARA";5245;;4367;;73;"IND";"189"
"CAMPANIA";"AVELLINO";"CERVINARA";5245;;4367;;73;"DC";"3237"
"CAMPANIA";"AVELLINO";"CERVINARA";5245;;4367;;73;"SOCIALCOMUNISTI";"240"
"CAMPANIA";"AVELLINO";"CERVINARA";5245;;4367;;73;"UNITA' SOCIALISTA";"133"
"CAMPANIA";"AVELLINO";"CERVINARA";5245;;4367;;73;"BLOCCO NAZIONALE";"377"
"LIGURIA";"IMPERIA";"ALASSIO";6274;;5600;;75;"SOCIALCOMUNISTI";"2068"
"LIGURIA";"IMPERIA";"ALASSIO";6274;;5600;;75;"DC";"2416"
"LIGURIA";"IMPERIA";"ALASSIO";6274;;5600;;75;"UNITA' SOCIALISTA";"857"
"LIGURIA";"IMPERIA";"ALASSIO";6274;;5600;;75;"BLOCCO NAZIONALE";"108"
"LIGURIA";"IMPERIA";"ALBENGA";7540;;7085;;152;"SOCIALCOMUNISTI";"2629"
"LIGURIA";"IMPERIA";"ALBENGA";7540;;7085;;152;"DC";"3105"
"LIGURIA";"IMPERIA";"ALBENGA";7540;;7085;;152;"UNITA' SOCIALISTA";"863"
"LIGURIA";"IMPERIA";"ALBENGA";7540;;7085;;152;"BLOCCO NAZIONALE";"170"
"LIGURIA";"IMPERIA";"ANDORA";1589;;1495;;49;"SOCIALCOMUNISTI";"295"
"LIGURIA";"IMPERIA";"ANDORA";1589;;1495;;49;"DC";"864"
"LIGURIA";"IMPERIA";"ANDORA";1589;;1495;;49;"UNITA' SOCIALISTA";"229"
"LIGURIA";"IMPERIA";"ANDORA";1589;;1495;;49;"BLOCCO NAZIONALE";"28"
"LIGURIA";"IMPERIA";"ARNASCO";276;;254;;4;"SOCIALCOMUNISTI";"44"
"LIGURIA";"IMPERIA";"ARNASCO";276;;254;;4;"DC";"181"
"LIGURIA";"IMPERIA";"ARNASCO";276;;254;;4;"UNITA' SOCIALISTA";"19"
"LIGURIA";"IMPERIA";"ARNASCO";276;;254;;4;"BLOCCO NAZIONALE";"3"
"LIGURIA";"IMPERIA";"CASANOVA LERRONE";881;;804;;18;"SOCIALCOMUNISTI";"110"
"LIGURIA";"IMPERIA";"CASANOVA LERRONE";881;;804;;18;"DC";"445"
"LIGURIA";"IMPERIA";"CASANOVA LERRONE";881;;804;;18;"UNITA' SOCIALISTA";"203"
"LIGURIA";"IMPERIA";"CASANOVA LERRONE";881;;804;;18;"BLOCCO NAZIONALE";"23"
"LIGURIA";"IMPERIA";"GARLENDA";356;;323;;11;"SOCIALCOMUNISTI";"146"
"LIGURIA";"IMPERIA";"GARLENDA";356;;323;;11;"DC";"106"
"LIGURIA";"IMPERIA";"GARLENDA";356;;323;;11;"UNITA' SOCIALISTA";"42"
"LIGURIA";"IMPERIA";"GARLENDA";356;;323;;11;"BLOCCO NAZIONALE";"0"
"LIGURIA";"IMPERIA";"LAIGUEGLIA";895;;825;;9;"SOCIALCOMUNISTI";"125"
"LIGURIA";"IMPERIA";"LAIGUEGLIA";895;;825;;9;"DC";"445"
"LIGURIA";"IMPERIA";"LAIGUEGLIA";895;;825;;9;"UNITA' SOCIALISTA";"229"
"LIGURIA";"IMPERIA";"LAIGUEGLIA";895;;825;;9;"BLOCCO NAZIONALE";"8"
"LIGURIA";"IMPERIA";"ONZO";234;;223;;15;"SOCIALCOMUNISTI";"26"
"LIGURIA";"IMPERIA";"ONZO";234;;223;;15;"DC";"150"
"LIGURIA";"IMPERIA";"ONZO";234;;223;;15;"UNITA' SOCIALISTA";"26"
"LIGURIA";"IMPERIA";"ONZO";234;;223;;15;"BLOCCO NAZIONALE";"1"
"LIGURIA";"IMPERIA";"ORTOVERO";612;;587;;15;"SOCIALCOMUNISTI";"53"
"LIGURIA";"IMPERIA";"ORTOVERO";612;;587;;15;"DC";"403"
"LIGURIA";"IMPERIA";"ORTOVERO";612;;587;;15;"UNITA' SOCIALISTA";"81"
"LIGURIA";"IMPERIA";"ORTOVERO";612;;587;;15;"BLOCCO NAZIONALE";"17"
"LIGURIA";"IMPERIA";"STELLANELLO";758;;687;;22;"SOCIALCOMUNISTI";"214"
"LIGURIA";"IMPERIA";"STELLANELLO";758;;687;;22;"DC";"373"
"LIGURIA";"IMPERIA";"STELLANELLO";758;;687;;22;"UNITA' SOCIALISTA";"54"
"LIGURIA";"IMPERIA";"STELLANELLO";758;;687;;22;"BLOCCO NAZIONALE";"8"
"LIGURIA";"IMPERIA";"TESTICO";261;;232;;2;"SOCIALCOMUNISTI";"68"
"LIGURIA";"IMPERIA";"TESTICO";261;;232;;2;"DC";"124"
"LIGURIA";"IMPERIA";"TESTICO";261;;232;;2;"UNITA' SOCIALISTA";"22"
"LIGURIA";"IMPERIA";"TESTICO";261;;232;;2;"BLOCCO NAZIONALE";"3"
"LIGURIA";"IMPERIA";"VENDONE";363;;333;;9;"SOCIALCOMUNISTI";"114"
"LIGURIA";"IMPERIA";"VENDONE";363;;333;;9;"DC";"155"
"LIGURIA";"IMPERIA";"VENDONE";363;;333;;9;"UNITA' SOCIALISTA";"50"
"LIGURIA";"IMPERIA";"VENDONE";363;;333;;9;"BLOCCO NAZIONALE";"4"
"LIGURIA";"IMPERIA";"VILLANOVA D'ALBENGA";766;;749;;24;"SOCIALCOMUNISTI";"188"
"LIGURIA";"IMPERIA";"VILLANOVA D'ALBENGA";766;;749;;24;"DC";"394"
"LIGURIA";"IMPERIA";"VILLANOVA D'ALBENGA";766;;749;;24;"UNITA' SOCIALISTA";"120"
"LIGURIA";"IMPERIA";"VILLANOVA D'ALBENGA";766;;749;;24;"BLOCCO NAZIONALE";"15"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMARO";757;;727;;12;"SOCIALCOMUNISTI";"233"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMARO";757;;727;;12;"DC";"386"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMARO";757;;727;;12;"UNITA' SOC.-PRI";"38"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMARO";757;;727;;12;"BLOCCO NAZIONALE";"42"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMPEZZO";1518;;1346;;24;"SOCIALCOMUNISTI";"142"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMPEZZO";1518;;1346;;24;"DC";"897"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMPEZZO";1518;;1346;;24;"UNITA' SOC.-PRI";"219"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"AMPEZZO";1518;;1346;;24;"BLOCCO NAZIONALE";"41"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTA TERME";2112;;1876;;12;"SOCIALCOMUNISTI";"80"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTA TERME";2112;;1876;;12;"DC";"1579"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTA TERME";2112;;1876;;12;"UNITA' SOC.-PRI";"117"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTA TERME";2112;;1876;;12;"BLOCCO NAZIONALE";"45"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTEGNA";2578;;2316;;37;"SOCIALCOMUNISTI";"420"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTEGNA";2578;;2316;;37;"DC";"1415"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTEGNA";2578;;2316;;37;"UNITA' SOC.-PRI";"269"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ARTEGNA";2578;;2316;;37;"BLOCCO NAZIONALE";"126"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BORDANO";810;;688;;11;"SOCIALCOMUNISTI";"104"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BORDANO";810;;688;;11;"DC";"421"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BORDANO";810;;688;;11;"UNITA' SOC.-PRI";"129"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BORDANO";810;;688;;11;"BLOCCO NAZIONALE";"11"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BUIA";5917;;4740;;84;"SOCIALCOMUNISTI";"575"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BUIA";5917;;4740;;84;"DC";"2861"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BUIA";5917;;4740;;84;"UNITA' SOC.-PRI";"784"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"BUIA";5917;;4740;;84;"BLOCCO NAZIONALE";"271"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CASSACCO";1856;;1512;;31;"SOCIALCOMUNISTI";"99"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CASSACCO";1856;;1512;;31;"DC";"956"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CASSACCO";1856;;1512;;31;"UNITA' SOC.-PRI";"307"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CASSACCO";1856;;1512;;31;"BLOCCO NAZIONALE";"78"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CAVAZZO CARNICO";1081;;1002;;29;"SOCIALCOMUNISTI";"178"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CAVAZZO CARNICO";1081;;1002;;29;"DC";"500"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CAVAZZO CARNICO";1081;;1002;;29;"UNITA' SOC.-PRI";"216"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CAVAZZO CARNICO";1081;;1002;;29;"BLOCCO NAZIONALE";"19"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CERCIVENTO";732;;693;;5;"SOCIALCOMUNISTI";"67"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CERCIVENTO";732;;693;;5;"DC";"515"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CERCIVENTO";732;;693;;5;"UNITA' SOC.-PRI";"56"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CERCIVENTO";732;;693;;5;"BLOCCO NAZIONALE";"37"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CHIUSAFORTE";1369;;1197;;31;"SOCIALCOMUNISTI";"256"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CHIUSAFORTE";1369;;1197;;31;"DC";"586"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CHIUSAFORTE";1369;;1197;;31;"UNITA' SOC.-PRI";"242"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"CHIUSAFORTE";1369;;1197;;31;"BLOCCO NAZIONALE";"44"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"COMEGLIANS";1173;;1029;;14;"SOCIALCOMUNISTI";"239"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"COMEGLIANS";1173;;1029;;14;"DC";"669"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"COMEGLIANS";1173;;1029;;14;"UNITA' SOC.-PRI";"55"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"COMEGLIANS";1173;;1029;;14;"BLOCCO NAZIONALE";"26"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"DOGNA";612;;532;;7;"SOCIALCOMUNISTI";"123"
"UMBRIA";"FOLIGNO-SPOLETO";"GUALDO CATTANEO";3821;;3699;;97;"SOCIALCOMUNISTI";"1775"
"UMBRIA";"FOLIGNO-SPOLETO";"GUALDO CATTANEO";3821;;3699;;97;"DC";"1425"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"DOGNA";612;;532;;7;"BLOCCO NAZIONALE";"13"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ENEMONZO";1164;;1006;;13;"SOCIALCOMUNISTI";"199"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ENEMONZO";1164;;1006;;13;"DC";"576"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ENEMONZO";1164;;1006;;13;"UNITA' SOC.-PRI";"166"
"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"ENEMONZO";1164;;1006;;13;"BLOCCO NAZIONALE";"20"
"UMBRIA";"FOLIGNO-SPOLETO";"MONTELEONE DI SPOLETO";755;;625;;8;"IND";"143"
"UMBRIA";"FOLIGNO-SPOLETO";"MONTELEONE DI SPOLETO";755;;625;;8;"SOCIALCOMUNISTI";"116"
"UMBRIA";"FOLIGNO-SPOLETO";"MONTELEONE DI SPOLETO";755;;625;;8;"DC";"264"
"UMBRIA";"FOLIGNO-SPOLETO";"MONTELEONE DI SPOLETO";755;;625;;8;"PRI";"61"
"UMBRIA";"FOLIGNO-SPOLETO";"NORCIA";4420;;4119;;55;"IND";"213"
"UMBRIA";"FOLIGNO-SPOLETO";"NORCIA";4420;;4119;;55;"SOCIALCOMUNISTI";"606"
"UMBRIA";"FOLIGNO-SPOLETO";"NORCIA";4420;;4119;;55;"DC";"2786"
"UMBRIA";"FOLIGNO-SPOLETO";"NORCIA";4420;;4119;;55;"PRI";"250"
"UMBRIA";"FOLIGNO-SPOLETO";"POGGIODOMO";456;;390;;9;"IND";"111"
"UMBRIA";"FOLIGNO-SPOLETO";"POGGIODOMO";456;;390;;9;"SOCIALCOMUNISTI";"51"
"UMBRIA";"FOLIGNO-SPOLETO";"POGGIODOMO";456;;390;;9;"DC";"198"
"UMBRIA";"FOLIGNO-SPOLETO";"POGGIODOMO";456;;390;;9;"PRI";"8"
"UMBRIA";"FOLIGNO-SPOLETO";"PRECI";1592;;1393;;20;"IND";"74"
"UMBRIA";"FOLIGNO-SPOLETO";"PRECI";1592;;1393;;20;"SOCIALCOMUNISTI";"152"
"UMBRIA";"FOLIGNO-SPOLETO";"PRECI";1592;;1393;;20;"DC";"752"
"UMBRIA";"FOLIGNO-SPOLETO";"PRECI";1592;;1393;;20;"PRI";"301"
"UMBRIA";"FOLIGNO-SPOLETO";"SANT'ANATOLIA DI NARCO";599;;552;;9;"IND";"87"
"UMBRIA";"FOLIGNO-SPOLETO";"SANT'ANATOLIA DI NARCO";599;;552;;9;"SOCIALCOMUNISTI";"182"
"UMBRIA";"FOLIGNO-SPOLETO";"SANT'ANATOLIA DI NARCO";599;;552;;9;"DC";"212"
"UMBRIA";"FOLIGNO-SPOLETO";"SANT'ANATOLIA DI NARCO";599;;552;;9;"PRI";"34"
"UMBRIA";"FOLIGNO-SPOLETO";"SCHEGGINO";524;;482;;7;"IND";"176"
"UMBRIA";"FOLIGNO-SPOLETO";"SCHEGGINO";524;;482;;7;"SOCIALCOMUNISTI";"48"
"UMBRIA";"FOLIGNO-SPOLETO";"SCHEGGINO";524;;482;;7;"DC";"193"
"UMBRIA";"FOLIGNO-SPOLETO";"SCHEGGINO";524;;482;;7;"PRI";"24"
"UMBRIA";"FOLIGNO-SPOLETO";"SELLANO";1584;;1488;;28;"IND";"202"
"UMBRIA";"FOLIGNO-SPOLETO";"SELLANO";1584;;1488;;28;"SOCIALCOMUNISTI";"132"
"UMBRIA";"FOLIGNO-SPOLETO";"SELLANO";1584;;1488;;28;"DC";"879"
"UMBRIA";"FOLIGNO-SPOLETO";"SELLANO";1584;;1488;;28;"PRI";"176"
"UMBRIA";"FOLIGNO-SPOLETO";"SPELLO";4145;;3993;;117;"IND";"95"
"UMBRIA";"FOLIGNO-SPOLETO";"SPELLO";4145;;3993;;117;"SOCIALCOMUNISTI";"2223"
"UMBRIA";"FOLIGNO-SPOLETO";"SPELLO";4145;;3993;;117;"DC";"1258"
"UMBRIA";"FOLIGNO-SPOLETO";"SPELLO";4145;;3993;;117;"PRI";"131"
"UMBRIA";"FOLIGNO-SPOLETO";"SPOLETO";20064;;19008;;357;"IND";"2416"
"UMBRIA";"FOLIGNO-SPOLETO";"SPOLETO";20064;;19008;;357;"SOCIALCOMUNISTI";"9679"
"UMBRIA";"FOLIGNO-SPOLETO";"SPOLETO";20064;;19008;;357;"DC";"4571"
"UMBRIA";"FOLIGNO-SPOLETO";"SPOLETO";20064;;19008;;357;"PRI";"1460"
"UMBRIA";"FOLIGNO-SPOLETO";"TREVI";3993;;3854;;67;"IND";"715"
"UMBRIA";"FOLIGNO-SPOLETO";"TREVI";3993;;3854;;67;"SOCIALCOMUNISTI";"1310"
"UMBRIA";"FOLIGNO-SPOLETO";"TREVI";3993;;3854;;67;"DC";"1329"
"UMBRIA";"FOLIGNO-SPOLETO";"TREVI";3993;;3854;;67;"PRI";"226"
"UMBRIA";"FOLIGNO-SPOLETO";"VALLO DI NERA";563;;517;;6;"IND";"181"
"UMBRIA";"FOLIGNO-SPOLETO";"VALLO DI NERA";563;;517;;6;"SOCIALCOMUNISTI";"49"
"UMBRIA";"FOLIGNO-SPOLETO";"VALLO DI NERA";563;;517;;6;"DC";"135"
"UMBRIA";"FOLIGNO-SPOLETO";"VALLO DI NERA";563;;517;;6;"PRI";"112"
"UMBRIA";"FOLIGNO-SPOLETO";"VALTOPINA";1072;;1012;;30;"IND";"22"
"UMBRIA";"FOLIGNO-SPOLETO";"VALTOPINA";1072;;1012;;30;"SOCIALCOMUNISTI";"290"
"UMBRIA";"FOLIGNO-SPOLETO";"VALTOPINA";1072;;1012;;30;"DC";"556"
"UMBRIA";"FOLIGNO-SPOLETO";"VALTOPINA";1072;;1012;;30;"PRI";"89"
"MARCHE";"PESARO FANO";"BARCHI";1221;;1187;;41;"DC";"604"
"MARCHE";"PESARO FANO";"BARCHI";1221;;1187;;41;"PRI";"28"
"MARCHE";"PESARO FANO";"BARCHI";1221;;1187;;41;"SOCIALCOMUNISTI";"468"
"MARCHE";"PESARO FANO";"BARCHI";1221;;1187;;41;"BLOCCO NAZIONALE";"7"
"MARCHE";"PESARO FANO";"CARTOCETO";2013;;1942;;94;"DC";"1069"
"MARCHE";"PESARO FANO";"GABICCE MARE";1213;;1181;;33;"DC";"440"
"MARCHE";"PESARO FANO";"GABICCE MARE";1213;;1181;;33;"PRI";"77"
"MARCHE";"PESARO FANO";"GABICCE MARE";1213;;1181;;33;"SOCIALCOMUNISTI";"588"
"MARCHE";"PESARO FANO";"GABICCE MARE";1213;;1181;;33;"BLOCCO NAZIONALE";"19"
"MARCHE";"PESARO FANO";"GRADARA";1403;;1322;;75;"DC";"454"
"MARCHE";"PESARO FANO";"GRADARA";1403;;1322;;75;"PRI";"75"
"MARCHE";"PESARO FANO";"GRADARA";1403;;1322;;75;"SOCIALCOMUNISTI";"672"
"VENETO";"CITTADELLA";"GALLIERA VENETA";2755;;2650;;55;"IND";"34"
"VENETO";"CITTADELLA";"GALLIERA VENETA";2755;;2650;;55;"SOCIALCOMUNISTI";"205"
"VENETO";"CITTADELLA";"GALZIGNANO TERME";2288;;2161;;27;"DC";"1692"
"VENETO";"CITTADELLA";"GALZIGNANO TERME";2288;;2161;;27;"UNITA' SOCIALISTA";"170"
"VENETO";"CITTADELLA";"GALZIGNANO TERME";2288;;2161;;27;"IND";"19"
"VENETO";"CITTADELLA";"GALZIGNANO TERME";2288;;2161;;27;"SOCIALCOMUNISTI";"212"
"VENETO";"CITTADELLA";"GAZZO";1969;;1890;;49;"DC";"1557"
"VENETO";"CITTADELLA";"GAZZO";1969;;1890;;49;"UNITA' SOCIALISTA";"92"
"VENETO";"CITTADELLA";"GAZZO";1969;;1890;;49;"IND";"84"
"VENETO";"CITTADELLA";"GAZZO";1969;;1890;;49;"SOCIALCOMUNISTI";"60"
"VENETO";"CITTADELLA";"GRANTORTO";1832;;1747;;35;"DC";"1214"
"VENETO";"CITTADELLA";"GRANTORTO";1832;;1747;;35;"UNITA' SOCIALISTA";"159"
"VENETO";"CITTADELLA";"GRANTORTO";1832;;1747;;35;"IND";"46"
"VENETO";"CITTADELLA";"GRANTORTO";1832;;1747;;35;"SOCIALCOMUNISTI";"234"
"VENETO";"CITTADELLA";"LIMENA";1973;;1820;;30;"DC";"1140"
"VENETO";"CITTADELLA";"LIMENA";1973;;1820;;30;"UNITA' SOCIALISTA";"356"
"VENETO";"CITTADELLA";"LIMENA";1973;;1820;;30;"IND";"58"
"VENETO";"CITTADELLA";"LIMENA";1973;;1820;;30;"SOCIALCOMUNISTI";"196"
"VENETO";"CITTADELLA";"MESTRINO";2251;;2164;;29;"DC";"1602"
"VENETO";"CITTADELLA";"MESTRINO";2251;;2164;;29;"UNITA' SOCIALISTA";"244"
"VENETO";"CITTADELLA";"MESTRINO";2251;;2164;;29;"IND";"107"
"VENETO";"CITTADELLA";"MESTRINO";2251;;2164;;29;"SOCIALCOMUNISTI";"101"
